,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1401,654,02:22.1,13:16.3,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33593,Subscriber,1986,1
35917,226,28:50.1,32:36.9,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29576,Subscriber,1969,0
37422,557,50:01.8,59:19.6,3640,Journal Square,40.733670000000004,-74.0625,3212,Christ Hospital,40.73478582,-74.05044364,33588,Subscriber,1980,1
13842,501,51:44.3,00:06.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958612,-74.04311746,29620,Subscriber,1983,1
24315,378,37:29.4,43:47.5,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3187,Warren St,40.721123600000006,-74.03805095,26220,Subscriber,1987,1
7262,203,12:21.4,15:45.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26170,Subscriber,1985,2
9652,582,03:58.3,13:41.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29517,Customer,1969,0
37778,1503,50:06.3,15:09.5,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,29205,Subscriber,1978,1
11271,204,21:23.1,24:47.4,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29620,Subscriber,1981,1
419,313,59:08.3,04:21.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29640,Subscriber,1970,1
30498,335,06:30.1,12:05.4,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,26267,Subscriber,1985,1
11387,1042,32:10.0,49:32.5,3195,Sip Ave,40.73074263,-74.06378388,3281,Leonard Gordon Park,40.74590997,-74.05727148,29627,Subscriber,1982,1
12766,796,56:11.3,09:28.1,3195,Sip Ave,40.73074263,-74.06378388,3678,Fairmount Ave,40.72572614,-74.07195926,29477,Subscriber,1976,2
