,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
6529,513,03:28.1,12:01.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29677,Subscriber,1985,1
5372,186,43:18.3,46:24.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29198,Subscriber,1976,1
14702,149,22:05.3,24:35.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29666,Subscriber,1952,1
19310,188,13:27.7,16:36.2,3275,Columbus Drive,40.718355200000005,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,29489,Subscriber,1982,1
11884,496,09:43.4,18:00.0,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29652,Subscriber,1982,1
16632,259,29:34.2,33:53.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29458,Subscriber,1973,1
18925,288,41:11.9,46:00.8,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26273,Subscriber,1983,1
2432,226,16:32.7,20:19.1,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29443,Subscriber,1979,0
21451,287,42:03.3,46:51.1,3281,Leonard Gordon Park,40.74590997,-74.05727148,3201,Dey St,40.737711,-74.066921,29620,Subscriber,1993,1
6062,266,59:12.0,03:38.5,3187,Warren St,40.721123600000006,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,29199,Subscriber,1985,1
2685,302,03:25.7,08:28.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29485,Subscriber,1988,2
23346,186,21:15.5,24:22.0,3639,Harborside,40.71925170000001,-74.034234,3638,Washington St,40.7242941,-74.0354826,29252,Subscriber,1991,1
14388,378,59:45.7,06:04.3,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.03375890000001,29235,Subscriber,1982,1
1782,567,12:06.5,21:33.8,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.04772663,29252,Subscriber,1962,1
3505,279,12:27.2,17:07.1,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29226,Subscriber,1986,2
19296,100,31:46.3,33:26.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3187,Warren St,40.721123600000006,-74.03805095,29452,Subscriber,1987,1
1303,739,23:06.3,35:25.5,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,32831,Subscriber,1970,1
20494,188,59:40.5,02:48.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,26199,Subscriber,1969,0
10467,470,40:31.2,48:21.4,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29282,Subscriber,1971,1
6918,66103,15:25.3,37:08.6,3194,McGinley Square,40.72533993,-74.06762213,3268,Lafayette Park,40.71346383,-74.06285852,29266,Subscriber,1996,2
6400,978,20:53.9,37:12.1,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26211,Customer,1969,0
24711,134,59:33.6,01:47.9,3681,Grand St,40.71517768,-74.03768331,3481,York St,40.71649,-74.04105,29583,Subscriber,1985,2
7428,278,23:33.8,28:12.7,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,33595,Subscriber,1972,1
13443,344,50:04.2,55:49.1,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.733670000000004,-74.0625,33571,Subscriber,1984,1
7652,282,29:19.4,34:02.3,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29286,Subscriber,1983,1
12097,3267,08:59.0,03:26.1,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29121,Customer,1989,1
12333,1152,05:36.1,24:48.3,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,29204,Customer,1980,1
14792,202,45:19.1,48:42.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29616,Subscriber,1987,2
332,494,41:09.0,49:23.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29614,Subscriber,1974,1
7766,365,07:26.7,13:32.1,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29453,Subscriber,1994,1
353,253,44:39.2,48:52.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29626,Subscriber,1990,1
21784,124,40:26.2,42:30.8,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,26164,Subscriber,1987,1
18367,198,32:32.7,35:51.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,26294,Subscriber,1956,1
11136,236,32:41.5,36:38.2,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29533,Subscriber,1956,1
24134,261,16:30.9,20:52.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,26191,Subscriber,1990,1
2733,492,22:13.2,30:25.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,33675,Subscriber,1992,1
10947,266,46:37.2,51:03.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29127,Subscriber,1970,2
12175,242,41:09.1,45:12.0,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,29493,Subscriber,1992,1
12319,693,26:36.3,38:09.7,3206,Hilltop,40.7311689,-74.0575736,3639,Harborside,40.71925170000001,-74.034234,33656,Subscriber,1987,1
17269,262,02:17.5,06:40.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26203,Subscriber,1984,1
8061,403,31:42.6,38:26.2,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,29459,Subscriber,1991,2
5257,222,01:02.4,04:44.8,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29298,Subscriber,1991,1
11549,227,04:00.7,07:48.3,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29584,Subscriber,1987,2
1254,99,32:36.6,34:15.6,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,29232,Subscriber,1969,0
4610,246,00:16.4,04:22.9,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26197,Subscriber,1977,2
7546,125,55:20.5,57:26.2,3195,Sip Ave,40.73074263,-74.06378388,3206,Hilltop,40.7311689,-74.0575736,29605,Subscriber,1982,1
9995,207,53:48.7,57:15.8,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,29663,Subscriber,1992,1
19394,698,56:40.5,08:19.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3206,Hilltop,40.7311689,-74.0575736,29541,Subscriber,1982,1
24894,673,54:18.6,05:31.8,3694,Jackson Square,40.71113,-74.0789,3677,Glenwood Ave,40.72755147,-74.07106072,29299,Customer,1998,2
8702,805,23:27.1,36:52.5,3198,Heights Elevator,40.74871595,-74.04044329999999,3202,Newport PATH,40.7272235,-74.03375890000001,29514,Subscriber,1985,1
10419,367,03:53.0,10:00.6,3202,Newport PATH,40.7272235,-74.03375890000001,3185,City Hall,40.717732500000004,-74.04384499999999,29224,Subscriber,1981,1
20531,196,42:52.6,46:08.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,29499,Subscriber,1975,1
6043,240,45:32.4,49:32.5,3187,Warren St,40.721123600000006,-74.03805095,3681,Grand St,40.71517768,-74.03768331,29515,Subscriber,1965,2
20382,266,47:21.2,51:47.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29272,Subscriber,1988,1
10102,859,25:31.0,39:50.5,3202,Newport PATH,40.7272235,-74.03375890000001,3207,Oakland Ave,40.7376037,-74.05247829999999,26186,Subscriber,1993,1
16131,183,16:48.6,19:52.5,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26287,Subscriber,1990,1
24365,495,13:40.6,21:55.7,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.73074263,-74.06378388,29671,Subscriber,1964,1
11090,296,35:27.5,40:23.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,28164,Subscriber,1991,1
6644,505,40:46.1,49:11.9,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,33625,Subscriber,1990,2
7181,187,00:21.6,03:28.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29307,Subscriber,1986,1
18940,303,04:46.5,09:50.0,3275,Columbus Drive,40.718355200000005,-74.03891444,3270,Jersey & 6th St,40.72528911,-74.04557168,33675,Subscriber,1963,1
21110,263,51:47.4,56:11.2,3279,Dixon Mills,40.72163014,-74.04996783,3203,Hamilton Park,40.72759597,-74.04424731,29308,Customer,1969,0
22336,337,11:05.9,16:43.1,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29571,Subscriber,1992,2
4616,986,47:09.3,03:35.3,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,26311,Subscriber,1976,1
11667,361,33:11.0,39:12.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26260,Subscriber,1980,1
18609,420,24:58.7,31:58.8,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29505,Subscriber,1992,1
527,785,50:04.5,03:10.1,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,26251,Subscriber,1960,2
24851,486,34:59.7,43:05.8,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.03375890000001,29453,Subscriber,1978,1
19728,197,19:53.5,23:10.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29126,Subscriber,1984,2
6212,874,58:41.8,13:16.2,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.73074263,-74.06378388,29450,Subscriber,1971,2
9811,358,56:20.3,02:19.2,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,26300,Subscriber,1995,2
20940,501,06:34.3,14:55.5,3279,Dixon Mills,40.72163014,-74.04996783,3183,Exchange Place,40.7162469,-74.0334588,29666,Subscriber,1949,1
15990,345,21:47.0,27:32.4,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.717732500000004,-74.04384499999999,26303,Subscriber,1977,1
1348,542,24:40.3,33:42.3,3184,Paulus Hook,40.7141454,-74.0335519,3483,Montgomery St,40.71942,-74.05099,29435,Subscriber,1971,2
21768,149,02:16.9,04:46.3,3481,York St,40.71649,-74.04105,3681,Grand St,40.71517768,-74.03768331,29441,Subscriber,1987,1
12524,789,32:07.5,45:17.1,3207,Oakland Ave,40.7376037,-74.05247829999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,33640,Subscriber,1991,1
6181,765,10:18.2,23:04.0,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.73074263,-74.06378388,29671,Subscriber,1993,2
22052,363,56:21.9,02:25.3,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.72759597,-74.04424731,26167,Subscriber,1979,1
4637,389,54:10.4,00:40.3,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29584,Subscriber,1984,1
18595,232,23:58.0,27:50.7,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26223,Subscriber,1988,2
4117,261,07:07.1,11:28.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29482,Subscriber,1984,1
15673,274,48:00.4,52:34.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210379,-74.071455,26182,Subscriber,1969,1
13000,141,21:40.8,24:02.4,3209,Brunswick St,40.7241765,-74.05065640000001,3279,Dixon Mills,40.72163014,-74.04996783,29247,Subscriber,1970,1
