,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
132,216,51:46.9,55:23.1,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29490,Subscriber,1975,1
4666,561,41:05.8,50:27.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,33660,Subscriber,1990,1
35355,335,00:36.1,06:11.3,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,26189,Subscriber,1974,1
2639,351,59:00.2,04:51.9,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,29634,Subscriber,1979,1
4217,218,16:10.4,19:49.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,26189,Subscriber,1989,1
23138,250,19:12.3,23:23.2,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.05065640000001,26181,Subscriber,1967,1
29203,123,23:45.7,25:48.8,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,29272,Subscriber,1989,2
25186,362,50:45.1,56:47.9,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.717732500000004,-74.04384499999999,33656,Subscriber,1960,1
34143,1084,44:20.6,02:25.4,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.72759597,-74.04424731,29258,Subscriber,1995,1
5697,251,05:25.4,09:36.9,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,29212,Subscriber,1974,1
6587,419,45:19.9,52:19.0,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33592,Subscriber,1983,1
9648,258,50:26.3,54:44.5,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,33840,Subscriber,1987,1
31410,230,12:04.1,15:54.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,33576,Subscriber,1983,1
7504,281,09:38.3,14:19.8,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,33602,Subscriber,1982,2
3224,448,13:34.2,21:02.3,3185,City Hall,40.717732500000004,-74.04384499999999,3639,Harborside,40.71925170000001,-74.034234,33679,Subscriber,1991,1
10849,610,41:15.1,51:25.7,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29459,Subscriber,1967,1
26002,420,40:30.0,47:30.3,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,26258,Subscriber,1961,2
34425,372,31:35.8,37:48.2,3483,Montgomery St,40.71942,-74.05099,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26183,Subscriber,1989,1
10389,381,23:16.9,29:38.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,29123,Subscriber,1986,1
4441,584,24:46.3,34:30.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29494,Subscriber,1969,1
30036,234,06:01.5,09:56.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,29679,Subscriber,1961,1
10861,517,19:34.9,28:12.3,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29646,Subscriber,1969,1
35538,177,22:59.4,25:56.9,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,29270,Subscriber,1990,1
4877,303,51:39.3,56:43.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29580,Subscriber,1991,2
14523,1121,49:12.8,07:54.8,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3198,Heights Elevator,40.74871595,-74.04044329999999,29483,Subscriber,1991,1
458,161,22:38.9,25:20.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.71925170000001,-74.034234,29519,Subscriber,1990,1
28891,110,00:46.9,02:37.4,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,29516,Subscriber,1969,1
22983,133,40:16.2,42:30.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29479,Subscriber,1974,2
12947,342,01:56.3,07:39.2,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,26255,Subscriber,1993,1
7268,182,22:51.9,25:54.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29663,Subscriber,1975,2
5584,217,24:52.5,28:30.4,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29584,Subscriber,1985,1
29606,145,32:24.5,34:50.4,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,28164,Subscriber,1968,1
25308,419,41:15.3,48:14.9,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,26233,Customer,1996,2
19088,682,59:19.9,10:42.3,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,29288,Subscriber,1992,1
8277,102,03:45.2,05:27.9,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29540,Subscriber,1973,1
10107,509,53:20.3,01:49.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,26196,Subscriber,1978,1
13825,157,49:07.2,51:45.1,3198,Heights Elevator,40.74871595,-74.04044329999999,3196,Riverview Park,40.7443187,-74.04399090000001,33840,Subscriber,1987,1
25267,855,33:56.5,48:12.4,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26210,Subscriber,1974,1
7329,289,53:36.8,58:26.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26210,Subscriber,1964,1
4604,103,37:48.5,39:31.9,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,29225,Subscriber,1970,1
14414,632,25:18.0,35:50.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,26250,Subscriber,1984,2
12402,418,10:31.5,17:30.0,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,26268,Subscriber,1992,1
19323,965,51:16.4,07:21.8,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26237,Customer,1969,0
12753,427,21:06.9,28:13.9,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,26618,Subscriber,1963,1
29382,182,19:54.8,22:57.5,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,33576,Subscriber,1972,1
8610,403,33:08.8,39:52.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,33648,Subscriber,1985,1
13193,150,02:06.9,04:37.3,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29258,Subscriber,2000,1
29686,240,36:54.5,40:55.2,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,29470,Subscriber,1991,1
14713,568,49:20.7,58:49.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,33602,Subscriber,1996,2
30655,324,04:29.1,09:53.9,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.721123600000006,-74.03805095,26152,Subscriber,1987,1
17323,314,34:05.8,39:20.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29535,Subscriber,1986,1
6827,109,26:22.7,28:12.4,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,26301,Subscriber,1969,1
17121,288,43:25.8,48:14.2,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26242,Subscriber,1985,1
37168,414,02:35.9,09:30.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29225,Subscriber,1994,1
29254,90,51:12.0,52:42.8,3273,Manila & 1st,40.72165072,-74.04288411,3211,Newark Ave,40.72152515,-74.04630454,29670,Subscriber,1978,1
30666,130,08:29.5,10:40.1,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,30013,Subscriber,1980,1
18805,1394,46:31.6,09:46.1,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32116,Customer,1991,1
35289,364,43:49.7,49:54.1,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,29666,Subscriber,1990,1
4892,440,16:04.1,23:24.8,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,29544,Subscriber,1986,1
35245,523,01:22.7,10:06.4,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,29654,Subscriber,1987,2
26977,1205,33:35.7,53:40.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26195,Subscriber,1964,1
25953,237,03:08.7,07:05.8,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26314,Subscriber,1990,1
22032,94,41:27.9,43:02.7,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29502,Subscriber,1989,1
2259,242,59:54.9,03:57.2,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,29622,Subscriber,1963,1
28855,142,52:50.6,55:13.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29236,Subscriber,1992,2
15879,740,13:19.7,25:40.0,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,26163,Subscriber,1988,1
17503,1071,54:51.1,12:42.9,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.71925170000001,-74.034234,29533,Customer,1969,0
1749,1572,20:58.5,47:11.3,3183,Exchange Place,40.7162469,-74.0334588,3281,Leonard Gordon Park,40.74590997,-74.05727148,29466,Subscriber,1987,1
17996,158,11:50.6,14:29.2,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29247,Subscriber,1979,2
4815,225,46:51.1,50:36.8,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29230,Subscriber,1977,1
37228,1012,21:06.6,37:59.4,3640,Journal Square,40.733670000000004,-74.0625,3640,Journal Square,40.733670000000004,-74.0625,29622,Customer,1994,1
25227,1498,50:22.1,15:20.7,3267,Morris Canal,40.71241882,-74.03852552,3195,Sip Ave,40.73074263,-74.06378388,33640,Customer,1985,1
35988,418,24:58.4,31:56.9,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,29535,Subscriber,1983,1
34193,218,00:45.8,04:24.4,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29641,Subscriber,1987,1
10860,764,17:20.7,30:05.1,3193,Lincoln Park,40.724605100000005,-74.07840595,3191,Union St,40.71821129999999,-74.08363940000001,29485,Subscriber,1995,1
4243,170,55:02.2,57:52.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29438,Subscriber,1990,2
6217,1057,09:53.7,27:30.9,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29517,Subscriber,1977,2
3720,77,51:08.8,52:25.9,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,29202,Subscriber,1972,1
25252,309,12:24.8,17:34.5,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26209,Subscriber,1983,2
20481,225,26:16.0,30:01.8,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29575,Subscriber,1994,1
24886,496,48:27.3,56:43.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29532,Subscriber,1976,1
31515,376,24:27.8,30:44.4,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29489,Subscriber,1960,1
32636,147,20:21.4,22:49.0,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29200,Subscriber,1970,1
30087,317,30:30.5,35:47.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3638,Washington St,40.7242941,-74.0354826,29514,Subscriber,1994,2
20284,317,24:07.4,29:25.3,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31058,Subscriber,1985,2
12444,827,03:17.3,17:05.1,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.71821129999999,-74.08363940000001,26286,Subscriber,1990,1
34602,76,03:02.3,04:18.9,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,26210,Subscriber,1991,1
37847,826,53:15.3,07:01.5,3678,Fairmount Ave,40.72572614,-74.07195926,3183,Exchange Place,40.7162469,-74.0334588,27558,Subscriber,1971,1
20018,311,13:51.8,19:03.3,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,29555,Subscriber,1980,1
24449,508,28:47.8,37:16.5,3220,5 Corners Library,40.73496102,-74.05950308,3187,Warren St,40.721123600000006,-74.03805095,29530,Customer,1981,1
32109,279,23:28.8,28:07.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26254,Subscriber,1988,2
1535,352,55:08.4,01:01.4,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,29246,Subscriber,1985,1
15558,293,20:32.0,25:25.4,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29457,Subscriber,1989,1
35105,494,01:26.0,09:40.8,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.04772663,33607,Subscriber,1987,1
26038,580,57:06.6,06:47.4,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,26961,Subscriber,1977,1
29274,98,39:16.4,40:54.8,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,29223,Subscriber,1978,1
23864,600,29:56.1,39:57.0,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26198,Subscriber,1986,1
23209,1062,55:24.4,13:07.3,3213,Van Vorst Park,40.71848892,-74.04772663,3267,Morris Canal,40.71241882,-74.03852552,29533,Customer,1989,1
17849,350,21:54.8,27:45.0,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.717732500000004,-74.04384499999999,29473,Subscriber,1973,2
30467,74,21:05.3,22:19.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3187,Warren St,40.721123600000006,-74.03805095,26188,Subscriber,1985,1
32305,271,35:36.4,40:07.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,33592,Subscriber,1978,1
37963,6920,00:59.3,56:20.3,3678,Fairmount Ave,40.72572614,-74.07195926,3678,Fairmount Ave,40.72572614,-74.07195926,29671,Customer,1969,0
14740,999,01:54.6,18:34.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29480,Customer,1975,1
8125,302,43:04.8,48:07.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26269,Subscriber,1976,2
4865,320,37:37.1,42:57.9,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,33613,Subscriber,1980,1
29448,496,00:01.0,08:17.0,3273,Manila & 1st,40.72165072,-74.04288411,3483,Montgomery St,40.71942,-74.05099,29634,Subscriber,1968,1
4880,1433,54:22.9,18:16.4,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,33568,Customer,1969,0
25791,164,52:55.8,55:40.8,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29254,Subscriber,1961,1
12526,467,24:51.7,32:38.8,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29590,Subscriber,1983,1
14909,1330,11:42.6,33:52.9,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,29275,Subscriber,1984,1
33506,1085,59:37.3,17:42.5,3281,Leonard Gordon Park,40.74590997,-74.05727148,3638,Washington St,40.7242941,-74.0354826,29588,Subscriber,1982,1
28978,293,26:50.8,31:44.2,3273,Manila & 1st,40.72165072,-74.04288411,3638,Washington St,40.7242941,-74.0354826,29120,Subscriber,1974,1
28131,165,39:30.5,42:16.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.05065640000001,33648,Subscriber,1975,1
34503,567,22:49.8,32:17.4,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,29198,Subscriber,1991,1
7137,420,48:56.1,55:56.2,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,33613,Subscriber,1976,2
37402,376,12:27.7,18:44.5,3640,Journal Square,40.733670000000004,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,29303,Subscriber,1990,1
15218,541,11:03.3,20:05.2,3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958612,-74.04311746,29586,Subscriber,1981,1
29067,156,18:37.5,21:13.7,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,29660,Subscriber,1992,1
8447,446,57:26.2,04:52.5,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29458,Subscriber,1990,1
11536,217,35:16.5,38:54.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29512,Subscriber,1975,1
19937,652,48:59.4,59:51.9,3207,Oakland Ave,40.7376037,-74.05247829999999,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26171,Subscriber,1993,2
21940,1069,37:22.0,55:11.6,3211,Newark Ave,40.72152515,-74.04630454,3640,Journal Square,40.733670000000004,-74.0625,26227,Subscriber,1972,1
28214,519,11:26.6,20:06.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.03375890000001,26247,Subscriber,1982,2
37332,329,18:17.8,23:47.7,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29499,Subscriber,1994,1
29125,232,18:09.2,22:01.7,3273,Manila & 1st,40.72165072,-74.04288411,3278,Monmouth and 6th,40.72568548,-74.04879034,33662,Subscriber,1989,1
38019,320,49:45.2,55:05.9,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,29502,Subscriber,1982,1
27480,203,13:13.1,16:36.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29667,Subscriber,1985,1
37217,403,17:41.1,24:24.2,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,26183,Subscriber,1991,1
29543,271,06:50.0,11:21.0,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29497,Subscriber,1989,1
8407,286,40:07.8,44:54.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29283,Subscriber,1976,2
9509,144,55:49.4,58:13.5,3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826,29483,Subscriber,1989,1
31782,321,44:49.8,50:11.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26274,Subscriber,1988,1
27730,208,54:24.2,57:52.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29451,Subscriber,1977,1
4491,208,27:15.0,30:43.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,29473,Subscriber,1993,1
16115,744,20:12.5,32:36.8,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,26198,Subscriber,1986,1
5141,237,38:36.8,42:34.8,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,28164,Subscriber,1973,1
9262,288,38:04.5,42:53.2,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,29611,Subscriber,1987,2
39054,928,28:50.2,44:18.6,3694,Jackson Square,40.71113,-74.0789,3640,Journal Square,40.733670000000004,-74.0625,26431,Subscriber,1991,2
33908,217,32:43.7,36:21.3,3481,York St,40.71649,-74.04105,3183,Exchange Place,40.7162469,-74.0334588,29495,Subscriber,1968,2
26306,357,40:40.7,46:37.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29533,Subscriber,1990,1
23440,125,18:03.7,20:09.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,33620,Subscriber,1970,1
20173,203,31:25.4,34:49.4,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29598,Subscriber,1991,2
3536,353,43:32.3,49:25.7,3185,City Hall,40.717732500000004,-74.04384499999999,3183,Exchange Place,40.7162469,-74.0334588,29555,Subscriber,1993,1
37470,273,21:30.8,26:04.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,26157,Subscriber,1980,1
29006,263,01:26.2,05:50.0,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29472,Subscriber,1979,1
34373,211,40:31.1,44:03.0,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.717732500000004,-74.04384499999999,29600,Subscriber,1983,1
18181,170,51:15.5,54:06.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26273,Subscriber,1987,1
37250,467,37:17.0,45:04.5,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,33668,Customer,1969,0
31695,822,49:13.9,02:56.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,29299,Subscriber,1988,1
23244,474,03:29.4,11:24.1,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.721123600000006,-74.03805095,29671,Customer,1990,1
17390,276,31:32.1,36:09.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29446,Subscriber,1985,1
22474,566,49:55.4,59:21.9,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,29537,Subscriber,1988,1
20860,220,35:35.4,39:15.5,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29546,Subscriber,1990,1
10323,694,20:08.3,31:42.5,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29581,Subscriber,1969,1
28418,366,09:26.6,15:33.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3483,Montgomery St,40.71942,-74.05099,29659,Subscriber,1977,1
16804,247,50:31.8,54:39.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26271,Subscriber,1988,1
19549,893,35:15.8,50:09.5,3207,Oakland Ave,40.7376037,-74.05247829999999,3198,Heights Elevator,40.74871595,-74.04044329999999,33573,Subscriber,1989,2
29913,878,36:46.0,51:24.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26266,Subscriber,1983,1
2646,2819,55:22.1,42:21.4,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,26245,Subscriber,1996,0
27170,216,32:01.1,35:38.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29258,Subscriber,1970,1
2816,110,23:27.4,25:18.1,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,31151,Subscriber,1969,1
38370,865,06:56.4,21:21.6,3679,Bergen Ave,40.72210379,-74.071455,3183,Exchange Place,40.7162469,-74.0334588,26207,Subscriber,1986,1
19171,395,42:13.4,48:48.8,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,29232,Subscriber,1988,1
10506,1538,25:46.3,51:25.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26290,Subscriber,1971,2
2274,338,53:13.3,58:51.8,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.718355200000005,-74.03891444,26213,Subscriber,1982,1
8294,316,27:28.8,32:45.0,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26309,Subscriber,1991,1
4342,242,56:18.1,00:20.3,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26315,Subscriber,1994,1
12177,374,43:52.5,50:07.2,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,26276,Subscriber,1986,1
4632,341,13:02.0,18:43.5,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,26236,Subscriber,1962,1
10329,252,25:30.8,29:43.6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,26314,Subscriber,1991,1
23772,457,35:09.4,42:47.1,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3273,Manila & 1st,40.72165072,-74.04288411,26290,Subscriber,1991,1
6165,921,33:41.0,49:02.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29507,Subscriber,1971,2
38093,406,10:25.0,17:11.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.73074263,-74.06378388,29125,Subscriber,1982,1
5337,344,04:59.8,10:44.3,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,26178,Subscriber,1954,1
25640,367,46:28.1,52:35.2,3267,Morris Canal,40.71241882,-74.03852552,3213,Van Vorst Park,40.71848892,-74.04772663,26201,Subscriber,1986,1
