,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
6526,506,54:26.0,02:52.5,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31833,Subscriber,1982,1
7330,204,13:07.4,16:32.3,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26272,Subscriber,1982,1
5870,227,30:56.5,34:44.5,3198,Heights Elevator,40.74871595,-74.04044329999999,3196,Riverview Park,40.7443187,-74.04399090000001,31822,Subscriber,1989,1
13775,429,40:11.0,47:20.3,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,31697,Subscriber,1990,2
5509,350,19:36.9,25:27.3,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29237,Subscriber,1962,1
6208,397,38:08.4,44:45.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3203,Hamilton Park,40.72759597,-74.04424731,31776,Subscriber,1983,1
11159,323,40:52.7,46:16.6,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26243,Subscriber,1968,1
8051,374,40:47.4,47:01.8,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,26297,Subscriber,1968,1
3186,538,40:38.9,49:37.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29610,Subscriber,1969,1
4484,503,11:22.2,19:46.1,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31911,Subscriber,1983,1
7028,375,18:22.2,24:38.0,3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519,31877,Subscriber,1981,1
2549,710,05:23.7,17:14.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31719,Subscriber,1956,2
604,883,00:20.5,15:04.5,3183,Exchange Place,40.7162469,-74.0334588,3194,McGinley Square,40.72533993,-74.06762213,31825,Subscriber,1989,1
1980,270,45:39.8,50:10.7,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31738,Subscriber,1980,1
12544,334,44:43.3,50:18.2,3273,Manila & 1st,40.72165072,-74.04288411,3184,Paulus Hook,40.7141454,-74.0335519,29595,Subscriber,1982,1
8504,1498,44:05.1,09:04.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3207,Oakland Ave,40.7376037,-74.05247829999999,26229,Subscriber,1981,1
6038,600,34:25.5,44:25.8,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,29591,Subscriber,1972,1
284,483,13:29.3,21:32.4,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.72163014,-74.04996783,31705,Subscriber,1989,1
11911,1027,21:31.1,38:38.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3213,Van Vorst Park,40.71848892,-74.04772663,29616,Subscriber,1981,1
12741,278,31:17.8,35:56.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,31701,Subscriber,1931,2
6964,605,33:53.3,43:58.9,3202,Newport PATH,40.7272235,-74.03375890000001,3269,Brunswick & 6th,40.72601173,-74.05038893,31744,Subscriber,1990,1
5741,596,38:39.1,48:35.3,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.724605100000005,-74.07840595,31873,Subscriber,1984,1
10057,136,13:47.4,16:04.1,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,31689,Subscriber,1984,1
8663,272,00:54.7,05:26.8,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31717,Subscriber,1981,1
12866,1768,30:26.5,59:54.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3275,Columbus Drive,40.718355200000005,-74.03891444,26174,Subscriber,1972,1
2232,203,43:01.0,46:24.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29654,Subscriber,1976,1
10435,242,24:16.8,28:19.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31777,Subscriber,1989,1
6542,144,12:46.3,15:11.2,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26239,Subscriber,1987,2
13865,157,15:12.6,17:49.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29536,Subscriber,1982,1
13450,311,18:56.1,24:07.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31753,Subscriber,1982,2
15042,219,52:10.8,55:50.0,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29290,Subscriber,1973,1
6448,152,18:50.1,21:22.9,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29608,Subscriber,1995,2
13884,830,28:43.9,42:34.1,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,29577,Customer,1969,0
13922,126,30:13.2,32:19.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,31799,Subscriber,1975,1
13167,933,25:44.7,41:18.0,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,31694,Subscriber,1982,1
11312,311,19:06.1,24:17.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31747,Subscriber,1991,1
6158,556,28:09.3,37:25.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,29666,Subscriber,1988,1
7589,1052,32:55.4,50:28.1,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,31908,Subscriber,1988,2
8189,420,56:06.9,03:07.5,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.721123600000006,-74.03805095,29654,Subscriber,1988,2
6386,636,42:06.4,52:43.3,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31719,Subscriber,1986,2
8300,271,46:04.4,50:35.6,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,29242,Subscriber,1981,1
9161,561,01:16.8,10:38.0,3211,Newark Ave,40.72152515,-74.04630454,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31912,Subscriber,1976,1
8154,302,32:30.8,37:33.0,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,31929,Subscriber,1956,1
12976,290,10:11.3,15:01.5,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,26197,Subscriber,1983,1
2543,363,26:25.1,32:28.6,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,31742,Subscriber,1957,1
12385,258,15:21.1,19:39.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,26244,Subscriber,1968,1
7387,220,58:35.1,02:15.9,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,31878,Subscriber,1961,1
1727,482,50:52.4,58:54.6,3185,City Hall,40.717732500000004,-74.04384499999999,3184,Paulus Hook,40.7141454,-74.0335519,26217,Subscriber,1980,1
4940,775,42:23.5,55:18.8,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,29613,Subscriber,1966,1
14967,331,12:07.8,17:39.4,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,31811,Subscriber,1985,1
3895,235,20:14.1,24:09.3,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,31683,Subscriber,1988,1
11326,189,47:51.4,51:01.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,31925,Subscriber,1988,1
9014,671,06:31.1,17:42.9,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,29270,Subscriber,1995,2
8108,164,44:06.9,46:51.1,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,31762,Subscriber,1983,1
239,302,22:37.6,27:40.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26193,Subscriber,1990,1
1621,147,56:54.8,59:22.4,3185,City Hall,40.717732500000004,-74.04384499999999,3481,York St,40.71649,-74.04105,31765,Subscriber,1987,1
1721,1244,37:32.5,58:16.7,3185,City Hall,40.717732500000004,-74.04384499999999,3268,Lafayette Park,40.71346383,-74.06285852,29681,Subscriber,1992,1
779,361,41:20.4,47:21.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,31840,Subscriber,1988,2
10874,384,19:25.2,25:49.9,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,31697,Subscriber,1993,1
1363,109,15:19.3,17:08.4,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,29579,Subscriber,1957,1
9177,1215,38:19.5,58:34.6,3211,Newark Ave,40.72152515,-74.04630454,3273,Manila & 1st,40.72165072,-74.04288411,31845,Subscriber,1976,1
5201,374,48:07.6,54:22.0,3195,Sip Ave,40.73074263,-74.06378388,3270,Jersey & 6th St,40.72528911,-74.04557168,29243,Subscriber,1996,2
7648,1877,17:39.3,48:56.3,3203,Hamilton Park,40.72759597,-74.04424731,303,Mercer St & Spring St,40.72362738,-73.99949601,31742,Subscriber,1978,1
1481,118,18:24.7,20:22.9,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458404,-74.04281706,31690,Subscriber,1987,1
8681,209,23:57.2,27:27.1,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31683,Subscriber,1979,1
11066,170,57:40.2,00:31.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31833,Subscriber,1993,1
221,300,14:28.7,19:29.2,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29582,Subscriber,1990,1
3275,235,43:51.5,47:46.9,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.71925170000001,-74.034234,31907,Subscriber,1989,1
5959,613,14:35.5,24:48.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,31867,Subscriber,1988,2
3389,369,32:42.5,38:52.4,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31949,Subscriber,1971,1
8625,372,06:03.0,12:16.0,3209,Brunswick St,40.7241765,-74.05065640000001,3205,JC Medical Center,40.71653978,-74.04963791,31778,Subscriber,1979,2
10058,225,43:29.2,47:15.0,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,31779,Subscriber,1992,1
10603,160,34:41.4,37:21.6,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31864,Subscriber,1993,1
2868,444,15:04.4,22:28.6,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26197,Subscriber,1969,1
4337,662,03:53.3,14:55.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31731,Subscriber,1978,1
14117,730,21:17.8,33:28.5,3280,Astor Place,40.7192822,-74.07126188,3272,Jersey & 3rd,40.72333159,-74.04595256,26215,Subscriber,1985,2
11794,281,29:27.9,34:09.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31933,Subscriber,1976,1
1713,85,17:07.1,18:32.5,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,29263,Subscriber,1957,1
14742,243,40:17.4,44:21.2,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,31743,Subscriber,1989,1
8904,1046,20:14.1,37:40.8,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,26252,Subscriber,1954,1
9992,148,47:58.6,50:27.2,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26173,Subscriber,1988,1
71,249,47:20.8,51:30.0,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26317,Subscriber,1969,0
2014,216,24:01.7,27:38.6,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31938,Subscriber,1986,1
11641,197,30:55.9,34:13.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31686,Subscriber,1975,1
9128,124,12:11.8,14:16.0,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,29616,Subscriber,1970,1
11003,220,09:28.6,13:08.6,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31700,Subscriber,1968,1
15015,143,18:24.8,20:48.6,3640,Journal Square,40.733670000000004,-74.0625,3195,Sip Ave,40.73074263,-74.06378388,26155,Subscriber,1971,1
2072,209,05:11.6,08:41.3,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,31701,Subscriber,1986,1
12731,404,39:46.0,46:30.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,31739,Subscriber,1976,1
10544,398,10:32.0,17:10.2,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.71925170000001,-74.034234,31760,Subscriber,1957,1
13953,928,41:45.6,57:14.1,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31701,Subscriber,1953,2
7440,295,09:13.3,14:08.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31742,Subscriber,1973,1
1180,246,11:32.2,15:38.9,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.718355200000005,-74.03891444,31822,Subscriber,1981,1
4473,452,34:06.4,41:38.6,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31739,Subscriber,1984,1
5133,191,53:45.3,56:56.5,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,31753,Subscriber,1990,1
7244,208,00:55.0,04:23.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31719,Subscriber,1975,1
9751,155,13:08.3,15:43.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31927,Subscriber,1977,1
2444,254,14:10.0,18:24.1,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31691,Subscriber,1982,1
8054,307,41:56.0,47:03.6,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29614,Subscriber,1992,1
191,369,09:39.9,15:49.0,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.03375890000001,19802,Subscriber,1991,1
7314,328,39:13.6,44:42.2,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,31754,Subscriber,1982,1
488,345,38:05.0,43:50.2,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31722,Subscriber,1978,1
14207,279,48:08.1,52:47.8,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,31705,Subscriber,1956,1
1709,1029,26:25.7,43:35.2,3185,City Hall,40.717732500000004,-74.04384499999999,3272,Jersey & 3rd,40.72333159,-74.04595256,29280,Customer,1969,0
11763,216,21:53.1,25:29.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31829,Subscriber,1985,1
12353,526,13:52.8,22:39.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,31840,Subscriber,1989,1
7312,227,39:25.4,43:12.6,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26234,Subscriber,1991,1
14318,267,43:35.1,48:02.4,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.04772663,31934,Subscriber,1986,1
12318,185,45:05.3,48:10.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,31705,Subscriber,1982,2
8423,329,03:07.4,08:37.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,29673,Subscriber,1957,1
8255,268,26:18.8,30:47.7,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.05065640000001,26197,Subscriber,1976,1
12961,259,41:44.9,46:04.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31836,Subscriber,1990,2
13749,129,17:03.3,19:12.8,3279,Dixon Mills,40.72163014,-74.04996783,3209,Brunswick St,40.7241765,-74.05065640000001,31688,Subscriber,1970,1
2178,188,44:06.7,47:15.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,31949,Subscriber,1986,1
9466,136,16:02.6,18:19.2,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29590,Subscriber,1982,1
13724,271,22:17.6,26:48.8,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.717732500000004,-74.04384499999999,31721,Subscriber,1990,2
7596,430,08:17.8,15:28.2,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31860,Subscriber,1982,1
9416,134,07:16.8,09:31.2,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.05065640000001,29263,Subscriber,1981,1
5496,276,45:17.0,49:53.4,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,31697,Subscriber,1984,1
549,1503,46:35.9,11:39.1,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,29666,Customer,1989,2
345,514,41:51.9,50:26.7,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,31691,Subscriber,1959,2
9849,2368,18:46.3,58:14.8,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,31675,Subscriber,1973,1
12332,338,15:45.0,21:23.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.717732500000004,-74.04384499999999,31709,Subscriber,1957,1
4485,413,16:11.2,23:04.5,3193,Lincoln Park,40.724605100000005,-74.07840595,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29271,Subscriber,1969,1
7614,707,20:05.5,31:53.3,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,31721,Subscriber,1970,2
9448,153,56:46.5,59:20.3,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.05065640000001,31842,Subscriber,1979,1
12258,126,57:59.8,00:05.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29641,Subscriber,1991,1
3665,237,31:37.4,35:35.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26215,Subscriber,1977,1
3562,263,05:01.0,09:24.0,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31842,Subscriber,1961,2
10617,204,42:09.8,45:34.3,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29608,Subscriber,1968,1
8267,445,05:49.2,13:15.0,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,29445,Subscriber,1987,1
8041,209,54:10.3,57:39.9,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,31731,Subscriber,1976,2
7844,124,53:15.2,55:19.8,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,31719,Subscriber,1970,1
2892,169,21:22.8,24:11.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31835,Subscriber,1981,1
735,373,31:37.7,37:51.5,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31675,Subscriber,1941,2
13455,753,48:58.2,01:31.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.717732500000004,-74.04384499999999,31867,Subscriber,1982,1
1656,442,51:54.6,59:16.8,3185,City Hall,40.717732500000004,-74.04384499999999,3184,Paulus Hook,40.7141454,-74.0335519,31840,Subscriber,1971,1
11187,357,08:49.1,14:46.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31688,Subscriber,1980,1
2808,231,37:10.8,41:02.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31681,Subscriber,1987,1
6480,114,23:33.3,25:27.6,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31744,Subscriber,1991,1
9424,199,15:18.1,18:37.4,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,31847,Subscriber,1985,1
5170,266,07:39.4,12:05.6,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31704,Subscriber,1972,1
4584,248,21:15.1,25:23.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31849,Subscriber,1989,1
1450,122,25:10.1,27:12.8,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.04772663,31907,Subscriber,1969,0
4670,731,05:00.5,17:11.6,3194,McGinley Square,40.72533993,-74.06762213,3184,Paulus Hook,40.7141454,-74.0335519,26238,Subscriber,1983,1
757,222,02:08.3,05:50.9,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.717732500000004,-74.04384499999999,26223,Subscriber,1990,2
10997,226,02:51.6,06:38.1,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29624,Subscriber,1974,1
7610,355,37:14.1,43:09.8,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.717732500000004,-74.04384499999999,31732,Subscriber,1991,1
8181,435,31:45.6,39:01.5,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,31690,Subscriber,1989,2
14194,403,58:47.6,05:30.7,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.733670000000004,-74.0625,26186,Subscriber,1978,1
13734,164,59:07.9,01:52.3,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,29616,Subscriber,1985,1
2050,181,34:48.8,37:50.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,31903,Subscriber,1983,1
12969,246,49:38.6,53:45.1,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,29634,Subscriber,1979,1
10698,1735,25:13.3,54:08.7,3267,Morris Canal,40.71241882,-74.03852552,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,26317,Customer,1969,0
8279,423,04:02.7,11:06.5,3206,Hilltop,40.7311689,-74.0575736,3270,Jersey & 6th St,40.72528911,-74.04557168,31721,Subscriber,1960,1
8167,682,20:58.4,32:20.6,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,29654,Subscriber,1956,1
6820,474,59:42.6,07:37.1,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,29499,Subscriber,1956,1
10819,148,27:16.7,29:45.6,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26174,Subscriber,1988,1
7696,301,30:08.6,35:09.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29536,Subscriber,1956,1
815,666,29:35.2,40:41.3,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29249,Subscriber,1984,1
7756,230,21:34.2,25:25.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31680,Subscriber,1978,1
11403,312,23:09.3,28:21.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31835,Subscriber,1978,1
265,280,52:04.2,56:44.7,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29587,Subscriber,1990,1
12502,318,50:45.6,56:04.2,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,31725,Subscriber,1988,2
3690,479,29:44.9,37:44.6,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,26275,Subscriber,1988,2
5538,466,06:17.6,14:03.7,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,31711,Subscriber,1964,1
10099,172,06:29.3,09:22.0,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3276,Marin Light Rail,40.71458404,-74.04281706,31763,Subscriber,1988,2
6470,3208,48:56.7,42:25.0,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31713,Subscriber,1980,1
12253,200,25:48.4,29:09.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.717732500000004,-74.04384499999999,31722,Subscriber,1989,1
3546,298,27:20.6,32:19.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29440,Subscriber,1978,1
14553,458,43:00.1,50:38.2,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.05065640000001,31759,Subscriber,1966,1
6925,1003,01:27.6,18:11.4,3202,Newport PATH,40.7272235,-74.03375890000001,3190,Garfield Ave Station,40.71046702,-74.07003879999999,31836,Subscriber,1988,1
4282,1387,12:22.1,35:29.2,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,32843,Subscriber,1990,1
3300,261,03:06.9,07:28.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31929,Subscriber,1985,1
