tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
661,24:56.0,35:57.9,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,31684,Subscriber,1983,1
61,54:13.6,55:14.9,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29571,Subscriber,1963,1
106,44:32.3,46:18.9,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,33564,Subscriber,1977,1
188,46:03.0,49:11.4,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,33565,Subscriber,1989,2
90,52:55.5,54:26.4,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,31700,Subscriber,1978,1
82,01:19.3,02:41.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29235,Subscriber,1978,1
81,05:43.8,07:05.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1978,1
144,41:58.3,44:22.7,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,26248,Subscriber,1976,1
436,19:33.8,26:50.0,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26193,Subscriber,1992,1
406,33:27.3,40:13.6,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,31934,Subscriber,1986,1
450,34:41.9,42:12.6,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,26220,Subscriber,1973,2
429,36:36.0,43:45.1,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,31847,Subscriber,1969,1
197,44:53.8,48:11.3,3185,City Hall,40.7177325,-74.043845,3273,Manila & 1st,40.72165072,-74.04288411,29616,Subscriber,1973,1
200,38:54.3,42:15.3,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,29641,Subscriber,1973,1
253,04:19.0,08:33.0,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26260,Subscriber,1995,1
412,13:14.0,20:06.2,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,31949,Subscriber,1972,1
359,19:10.3,25:09.9,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,26302,Subscriber,1976,1
297,05:02.7,10:00.2,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,31709,Subscriber,1986,1
307,11:10.7,16:18.0,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,26200,Subscriber,1984,1
200,21:49.5,25:10.0,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26287,Subscriber,1981,1
424,29:40.2,36:44.5,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,33559,Subscriber,1956,1
694,17:19.9,28:54.6,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,33591,Subscriber,1976,2
693,17:20.9,28:54.3,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,33590,Subscriber,1972,1
176,39:11.5,42:08.1,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,26195,Subscriber,1982,2
403,14:07.6,20:51.1,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29290,Subscriber,1985,1
221,24:11.4,27:53.2,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,29267,Subscriber,1989,1
509,55:21.4,03:50.6,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29598,Subscriber,1978,1
87,13:44.2,15:11.8,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26295,Subscriber,1972,1
221,30:06.2,33:47.6,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,31728,Subscriber,1986,1
293,59:27.5,04:20.9,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,26240,Subscriber,1972,1
324,42:57.5,48:22.0,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,33599,Subscriber,1968,1
463,43:17.9,51:01.7,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29513,Subscriber,1986,1
630,24:55.7,35:25.7,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,29669,Subscriber,1975,1
85,43:42.9,45:08.4,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29242,Subscriber,1978,1
104,51:45.8,53:30.3,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29679,Subscriber,1978,1
102,55:17.9,57:00.1,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26163,Subscriber,1977,1
78,55:51.9,57:10.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29479,Subscriber,1978,1
76,59:59.5,01:16.0,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1978,1
111,20:27.7,22:19.5,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,31867,Subscriber,1986,1
403,19:09.1,25:52.2,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26167,Subscriber,1992,1
106,04:08.1,05:55.0,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,29477,Subscriber,1977,1
387,09:45.5,16:12.8,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,29204,Subscriber,1988,2
224,12:40.6,16:25.1,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,33559,Subscriber,1982,1
210,34:01.3,37:32.0,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,33567,Subscriber,1976,2
772,49:02.7,01:55.5,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,29542,Subscriber,1992,1
185,53:19.2,56:24.4,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,33569,Subscriber,1993,1
301,14:41.5,19:42.7,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,29256,Subscriber,1977,1
296,47:36.6,52:33.6,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,33587,Subscriber,1986,1
330,11:52.3,17:23.0,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,29513,Subscriber,1984,1
368,25:25.3,31:34.3,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26164,Subscriber,1985,1
947,28:02.0,43:49.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29508,Subscriber,1989,2
315,29:38.3,34:54.0,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548,-74.04879034,31689,Subscriber,1983,1
269,37:27.2,41:56.6,3185,City Hall,40.7177325,-74.043845,3279,Dixon Mills,40.72163014,-74.04996783,29679,Subscriber,1960,1
431,07:06.4,14:17.7,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29280,Subscriber,1988,1
87,35:29.9,36:57.8,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26213,Subscriber,1986,1
691,42:58.2,54:29.5,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,33554,Subscriber,1987,1
298,50:38.0,55:36.2,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,26289,Subscriber,1988,1
78,59:03.8,00:21.9,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,31929,Subscriber,1986,1
64,09:14.3,10:18.5,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29244,Subscriber,1986,1
69,12:29.0,13:38.6,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29492,Subscriber,1986,1
77,15:44.4,17:01.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,33591,Subscriber,1986,1
183,29:56.5,32:59.6,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,26225,Subscriber,1972,1
443,07:43.4,15:06.8,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,33570,Subscriber,1978,0
188,22:30.4,25:38.8,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26206,Subscriber,1989,1
70,53:57.4,55:08.2,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26192,Subscriber,1988,1
328,39:15.8,44:44.0,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26167,Subscriber,1984,1
105,40:15.2,42:01.2,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26299,Subscriber,1977,1
113,12:42.7,14:35.9,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,26172,Subscriber,1990,1
223,58:35.3,02:19.0,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,29584,Subscriber,1988,1
339,34:55.1,40:34.7,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26194,Subscriber,1979,1
375,18:27.9,24:43.2,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,31861,Subscriber,1988,2
72,54:57.1,56:09.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26267,Subscriber,1977,1
417,41:16.7,48:14.5,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,26156,Subscriber,1985,1
695,16:01.8,27:37.0,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,33561,Subscriber,1962,1
503,04:50.9,13:14.5,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29546,Subscriber,1980,1
333,06:39.1,12:12.5,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,26238,Subscriber,1995,1
515,52:36.2,01:11.6,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26167,Subscriber,1981,1
324,59:24.4,04:48.8,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29266,Subscriber,1982,2
83,59:30.0,00:53.5,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,31680,Subscriber,1951,1
1360,58:10.1,20:50.6,3185,City Hall,40.7177325,-74.043845,3220,5 Corners Library,40.73496102,-74.05950308,31710,Subscriber,1985,1
965,24:40.1,40:45.8,3185,City Hall,40.7177325,-74.043845,3210,Pershing Field,40.74267714,-74.05178863,26236,Subscriber,1969,0
292,21:15.3,26:07.7,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,33604,Subscriber,1993,1
733,30:31.5,42:45.2,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29592,Subscriber,1986,2
672,33:11.3,44:23.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29635,Subscriber,1991,1
293,20:23.5,25:17.2,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,26259,Subscriber,1978,2
432,50:31.1,57:43.5,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,26274,Subscriber,1986,1
429,50:38.0,57:47.1,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,26238,Subscriber,1988,1
344,54:10.7,59:55.2,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,31681,Subscriber,1980,1
217,03:47.3,07:24.8,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,29271,Subscriber,1990,1
225,03:47.6,07:32.6,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,26222,Subscriber,1988,2
454,22:16.3,29:51.3,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,33586,Subscriber,1972,1
107,39:32.2,41:20.0,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26158,Subscriber,1988,1
1108,40:31.0,58:59.5,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26267,Subscriber,1992,1
165,20:31.9,23:17.3,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,33593,Subscriber,1989,2
387,25:36.2,32:03.4,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,26302,Subscriber,1976,1
195,54:40.9,57:56.0,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,29121,Subscriber,1976,1
522,14:41.8,23:23.9,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,26199,Subscriber,1985,1
390,05:49.3,12:20.3,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,33586,Subscriber,1977,1
147,34:14.5,36:41.8,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26202,Subscriber,1985,2
172,57:43.7,00:36.5,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,26177,Subscriber,1993,1
1699,30:46.7,59:06.3,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,31684,Subscriber,1962,1
680,17:27.4,28:47.7,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26182,Subscriber,1986,1
671,17:28.4,28:39.9,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26158,Subscriber,1993,2
882,11:39.7,26:22.0,3185,City Hall,40.7177325,-74.043845,3280,Astor Place,40.7192822,-74.07126188,31719,Subscriber,1962,1
4613,55:00.2,11:54.1,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,29525,Customer,1969,0
4557,55:36.0,11:33.6,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,29290,Customer,1969,0
2410,30:27.4,10:37.6,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,29446,Subscriber,1992,2
2276,32:38.3,10:34.8,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26227,Customer,1969,0
1780,43:27.8,13:07.8,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,26228,Subscriber,1991,1
2397,26:04.0,06:01.9,3185,City Hall,40.7177325,-74.043845,3201,Dey St,40.737711,-74.066921,29206,Customer,1969,0
2326,26:16.1,05:03.0,3185,City Hall,40.7177325,-74.043845,3201,Dey St,40.737711,-74.066921,29308,Customer,1969,0
1293,32:29.7,54:03.3,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26193,Subscriber,1983,1
1281,32:46.0,54:07.0,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26223,Subscriber,1983,2
2613,35:16.7,18:50.3,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,33614,Subscriber,1991,2
2615,35:17.1,18:52.9,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,26316,Subscriber,1992,1
999,56:55.1,13:34.5,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26274,Customer,1981,1
990,57:06.1,13:36.7,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,29622,Subscriber,1973,1
1312,24:01.3,45:54.1,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,33561,Subscriber,1976,1
308,04:44.6,09:53.1,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,31709,Subscriber,1986,1
174967,04:52.3,41:00.1,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,29201,Subscriber,1985,2
1230,40:23.6,00:54.0,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,26214,Subscriber,1979,2
217,25:14.0,28:51.6,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,33560,Subscriber,1987,1
2172,56:01.9,32:14.5,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,33561,Subscriber,1983,1
329,05:29.2,10:58.8,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29260,Subscriber,1969,0
692,45:10.9,56:43.7,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,33561,Subscriber,1986,1
1860,23:59.6,55:00.2,3185,City Hall,40.7177325,-74.043845,3217,Bayside Park,40.69865054,-74.08207968,26239,Customer,1969,0
581,31:05.1,40:46.3,3185,City Hall,40.7177325,-74.043845,3280,Astor Place,40.7192822,-74.07126188,29586,Subscriber,1984,1
300,03:19.0,08:19.9,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,29529,Subscriber,1979,2
507,32:53.0,41:20.9,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,29676,Subscriber,1989,2
307,06:10.4,11:17.8,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,31728,Subscriber,1980,1
466,23:31.7,31:17.7,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,29492,Subscriber,1984,1
635,12:32.9,23:08.7,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26297,Subscriber,1977,1
230,04:59.9,08:50.3,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,29492,Subscriber,1991,1
420,28:39.5,35:40.3,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29445,Subscriber,1981,2
1150,26:32.2,45:42.7,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,33609,Subscriber,1986,1
223,04:42.1,08:25.5,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,26256,Subscriber,1980,1
102,10:53.7,12:35.9,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,33609,Subscriber,1962,1
346,27:42.3,33:28.9,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29249,Subscriber,1977,1
93,04:17.8,05:51.6,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,33554,Subscriber,1986,1
660,42:17.0,53:17.1,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,29260,Subscriber,1985,1
378,40:52.3,47:10.6,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,31689,Subscriber,1969,1
407,09:59.6,16:47.5,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26234,Subscriber,1988,2
241,37:06.2,41:07.3,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26259,Subscriber,1983,1
87,07:09.2,08:37.2,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26203,Subscriber,1973,1
232,06:05.9,09:58.7,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,26220,Subscriber,1973,1
382,35:51.5,42:13.7,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,33604,Subscriber,1963,2
199,10:40.2,14:00.2,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,31681,Subscriber,1967,1
193,58:49.2,02:02.6,3185,City Hall,40.7177325,-74.043845,3273,Manila & 1st,40.72165072,-74.04288411,26189,Subscriber,1973,1
306,45:23.6,50:30.1,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,29592,Subscriber,1989,2
879,05:35.4,20:14.8,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29641,Subscriber,1968,1
147,13:36.8,16:04.4,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,33614,Subscriber,1963,1
193,28:25.6,31:39.2,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,26195,Subscriber,1970,1
205,56:30.4,59:56.3,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29229,Subscriber,1987,1
194,06:10.2,09:24.8,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29640,Subscriber,1982,1
439,18:37.6,25:56.7,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26291,Customer,1969,0
516,43:38.7,52:15.0,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,29242,Subscriber,1980,1
375,04:49.3,11:05.2,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,26253,Subscriber,1977,1
404,19:03.1,25:47.3,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26276,Subscriber,1992,1
646,19:49.3,30:36.3,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,29205,Subscriber,1985,1
427,01:00.6,08:08.5,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548,-74.04879034,29491,Subscriber,1981,1
155,12:11.6,14:47.2,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,29262,Subscriber,1970,1
454,35:02.4,42:37.3,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,31739,Subscriber,1970,1
528,42:43.4,51:32.1,3185,City Hall,40.7177325,-74.043845,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,26276,Subscriber,1975,1
330,10:04.8,15:35.8,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,33615,Subscriber,1986,1
627,31:22.2,41:49.2,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,29655,Subscriber,1989,1
83,35:46.9,37:10.0,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,29673,Subscriber,1986,1
710,40:57.8,52:48.2,3185,City Hall,40.7177325,-74.043845,3677,Glenwood Ave,40.72755147,-74.07106072,33615,Subscriber,1969,0
103,57:37.2,59:20.2,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26224,Subscriber,1969,1
237,08:35.7,12:33.7,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,29508,Subscriber,1969,0
231,32:16.9,36:08.9,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29635,Subscriber,1988,1
147,57:06.1,59:33.5,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,33615,Subscriber,1974,1
591,03:10.3,13:01.4,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26195,Subscriber,1977,1
134,08:18.4,10:32.7,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,26274,Subscriber,1988,1
341,09:54.7,15:36.1,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,33565,Subscriber,1984,1
408,38:06.8,44:55.4,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,33574,Subscriber,1986,1
362,38:55.8,44:58.5,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,33560,Subscriber,1975,1
747,45:10.4,57:38.3,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,31735,Subscriber,1986,1
384,45:53.7,52:18.4,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29539,Subscriber,1989,2
357,46:11.1,52:08.7,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,26257,Subscriber,1987,1
334,05:43.4,11:18.0,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,31680,Subscriber,1979,1
932,47:24.7,02:57.4,3185,City Hall,40.7177325,-74.043845,3206,Hilltop,40.7311689,-74.0575736,26174,Subscriber,1977,2
464,00:52.4,08:37.3,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,29270,Subscriber,1983,1
211,17:04.6,20:36.4,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,26175,Subscriber,1976,1
740,32:47.9,45:08.4,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,26212,Subscriber,1984,1
310,52:15.6,57:26.4,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,26245,Subscriber,1980,1
267,05:03.5,09:30.6,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,26170,Subscriber,1987,1
143,35:51.7,38:14.9,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,26281,Subscriber,1989,1
1420,14:40.3,38:21.0,3185,City Hall,40.7177325,-74.043845,3191,Union St,40.7182113,-74.0836394,29204,Subscriber,1971,2
765,21:38.0,34:23.9,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,33575,Subscriber,1984,1
281,40:09.4,44:50.8,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26191,Subscriber,1970,1
428,28:33.8,35:42.7,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26291,Subscriber,1992,1
335,22:02.1,27:37.2,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,29308,Subscriber,1980,1
260,10:05.4,14:26.4,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,26219,Subscriber,1987,1
